packet_id	variant	predicted_biological_mode	predicted_top_mode	predicted_artifact_class	predicted_identifiability	predicted_event_support_code	predicted_e0_reason_code	ambiguity_returned	collapsed_ladder_overstatement	predicted_v_tag	truth_biological_mode	truth_artifact_class	truth_identifiability	truth_n_blocks	truth_event_support_code	truth_e0_reason_code	truth_v_outcome	truth_v_reversal	truth_v_rescue	truth_v_replication	truth_v_tag
F0492	full_ted	ambiguous	persistent_loss	composition	not_identifiable	E0	E0_not_identifiable	True	False	outcome	persistent_loss	composition	not_identifiable	5	E0	E0_not_identifiable	True	False	False	False	outcome
F0493	full_ted	ambiguous	persistent_loss	composition	not_identifiable	E0	E0_not_identifiable	True	False	reversal	persistent_loss	composition	not_identifiable	5	E0	E0_not_identifiable	False	True	False	False	reversal
F0494	full_ted	ambiguous	persistent_loss	composition	not_identifiable	E0	E0_not_identifiable	True	False	rescue	persistent_loss	composition	not_identifiable	5	E0	E0_not_identifiable	False	False	True	False	rescue
F0495	full_ted	ambiguous	persistent_loss	composition	not_identifiable	E0	E0_not_identifiable	True	False	replication	persistent_loss	composition	not_identifiable	5	E0	E0_not_identifiable	False	False	False	True	replication
F0496	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_not_estimable	True	False	none	persistent_loss	stress	identifiable	2	E0	E0_not_estimable	False	False	False	False	none
F0497	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_not_estimable	True	False	outcome	persistent_loss	stress	identifiable	2	E0	E0_not_estimable	True	False	False	False	outcome
F0498	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_not_estimable	True	False	reversal	persistent_loss	stress	identifiable	2	E0	E0_not_estimable	False	True	False	False	reversal
F0499	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_not_estimable	True	False	rescue	persistent_loss	stress	identifiable	2	E0	E0_not_estimable	False	False	True	False	rescue
F0500	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_not_estimable	True	False	replication	persistent_loss	stress	identifiable	2	E0	E0_not_estimable	False	False	False	True	replication
F0501	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	none	persistent_loss	stress	identifiable	3	E0	E0_artifact_dominated	False	False	False	False	none
F0502	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	outcome	persistent_loss	stress	identifiable	3	E0	E0_artifact_dominated	True	False	False	False	outcome
F0503	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	reversal	persistent_loss	stress	identifiable	3	E0	E0_artifact_dominated	False	True	False	False	reversal
F0504	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	rescue	persistent_loss	stress	identifiable	3	E0	E0_artifact_dominated	False	False	True	False	rescue
F0505	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	replication	persistent_loss	stress	identifiable	3	E0	E0_artifact_dominated	False	False	False	True	replication
F0506	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	none	persistent_loss	stress	identifiable	5	E0	E0_artifact_dominated	False	False	False	False	none
F0507	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	outcome	persistent_loss	stress	identifiable	5	E0	E0_artifact_dominated	True	False	False	False	outcome
F0508	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	reversal	persistent_loss	stress	identifiable	5	E0	E0_artifact_dominated	False	True	False	False	reversal
F0509	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	rescue	persistent_loss	stress	identifiable	5	E0	E0_artifact_dominated	False	False	True	False	rescue
F0510	full_ted	ambiguous	persistent_loss	stress	identifiable	E0	E0_artifact_dominated	True	False	replication	persistent_loss	stress	identifiable	5	E0	E0_artifact_dominated	False	False	False	True	replication
F0511	full_ted	ambiguous	redirection	stress	ambiguous	E0	E0_not_estimable	True	False	none	persistent_loss	stress	ambiguous	2	E0	E0_not_estimable	False	False	False	False	none
F0512	full_ted	ambiguous	redirection	stress	ambiguous	E0	E0_not_estimable	True	False	outcome	persistent_loss	stress	ambiguous	2	E0	E0_not_estimable	True	False	False	False	outcome
F0513	full_ted	ambiguous	redirection	stress	ambiguous	E0	E0_not_estimable	True	False	reversal	persistent_loss	stress	ambiguous	2	E0	E0_not_estimable	False	True	False	False	reversal
F0514	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_not_estimable	True	False	rescue	persistent_loss	stress	ambiguous	2	E0	E0_not_estimable	False	False	True	False	rescue
F0515	full_ted	ambiguous	redirection	stress	ambiguous	E0	E0_not_estimable	True	False	replication	persistent_loss	stress	ambiguous	2	E0	E0_not_estimable	False	False	False	True	replication
F0516	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	none	persistent_loss	stress	ambiguous	3	E0	E0_artifact_dominated	False	False	False	False	none
F0517	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	outcome	persistent_loss	stress	ambiguous	3	E0	E0_artifact_dominated	True	False	False	False	outcome
F0518	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	reversal	persistent_loss	stress	ambiguous	3	E0	E0_artifact_dominated	False	True	False	False	reversal
F0519	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	rescue	persistent_loss	stress	ambiguous	3	E0	E0_artifact_dominated	False	False	True	False	rescue
F0520	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	replication	persistent_loss	stress	ambiguous	3	E0	E0_artifact_dominated	False	False	False	True	replication
F0521	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	none	persistent_loss	stress	ambiguous	5	E0	E0_artifact_dominated	False	False	False	False	none
F0522	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	outcome	persistent_loss	stress	ambiguous	5	E0	E0_artifact_dominated	True	False	False	False	outcome
F0523	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	reversal	persistent_loss	stress	ambiguous	5	E0	E0_artifact_dominated	False	True	False	False	reversal
F0524	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	rescue	persistent_loss	stress	ambiguous	5	E0	E0_artifact_dominated	False	False	True	False	rescue
F0525	full_ted	ambiguous	persistent_loss	stress	ambiguous	E0	E0_artifact_dominated	True	False	replication	persistent_loss	stress	ambiguous	5	E0	E0_artifact_dominated	False	False	False	True	replication
F0526	full_ted	ambiguous	persistent_loss	none	not_identifiable	E0	E0_not_estimable	True	False	none	persistent_loss	stress	not_identifiable	2	E0	E0_not_estimable	False	False	False	False	none
F0527	full_ted	ambiguous	activation	stress	not_identifiable	E0	E0_not_estimable	True	False	outcome	persistent_loss	stress	not_identifiable	2	E0	E0_not_estimable	True	False	False	False	outcome
F0528	full_ted	ambiguous	redirection	stress	not_identifiable	E0	E0_not_estimable	True	False	reversal	persistent_loss	stress	not_identifiable	2	E0	E0_not_estimable	False	True	False	False	reversal
F0529	full_ted	ambiguous	redirection	stress	not_identifiable	E0	E0_not_estimable	True	False	rescue	persistent_loss	stress	not_identifiable	2	E0	E0_not_estimable	False	False	True	False	rescue
F0530	full_ted	ambiguous	persistent_loss	none	not_identifiable	E0	E0_not_estimable	True	False	replication	persistent_loss	stress	not_identifiable	2	E0	E0_not_estimable	False	False	False	True	replication
F0531	full_ted	ambiguous	persistent_loss	none	not_identifiable	E0	E0_not_identifiable	True	False	none	persistent_loss	stress	not_identifiable	3	E0	E0_not_identifiable	False	False	False	False	none
F0532	full_ted	ambiguous	persistent_loss	none	not_identifiable	E0	E0_not_identifiable	True	False	outcome	persistent_loss	stress	not_identifiable	3	E0	E0_not_identifiable	True	False	False	False	outcome
F0533	full_ted	ambiguous	persistent_loss	stress	not_identifiable	E0	E0_not_identifiable	True	False	reversal	persistent_loss	stress	not_identifiable	3	E0	E0_not_identifiable	False	True	False	False	reversal
F0534	full_ted	ambiguous	persistent_loss	none	not_identifiable	E0	E0_not_identifiable	True	False	rescue	persistent_loss	stress	not_identifiable	3	E0	E0_not_identifiable	False	False	True	False	rescue
F0535	full_ted	ambiguous	persistent_loss	none	not_identifiable	E0	E0_not_identifiable	True	False	replication	persistent_loss	stress	not_identifiable	3	E0	E0_not_identifiable	False	False	False	True	replication
F0536	full_ted	ambiguous	persistent_loss	stress	not_identifiable	E0	E0_not_identifiable	True	False	none	persistent_loss	stress	not_identifiable	5	E0	E0_not_identifiable	False	False	False	False	none
F0537	full_ted	ambiguous	persistent_loss	stress	not_identifiable	E0	E0_not_identifiable	True	False	outcome	persistent_loss	stress	not_identifiable	5	E0	E0_not_identifiable	True	False	False	False	outcome
F0538	full_ted	ambiguous	persistent_loss	none	not_identifiable	E0	E0_not_identifiable	True	False	reversal	persistent_loss	stress	not_identifiable	5	E0	E0_not_identifiable	False	True	False	False	reversal
F0539	full_ted	ambiguous	redirection	stress	not_identifiable	E0	E0_not_identifiable	True	False	rescue	persistent_loss	stress	not_identifiable	5	E0	E0_not_identifiable	False	False	True	False	rescue
F0540	full_ted	ambiguous	persistent_loss	none	not_identifiable	E0	E0_not_identifiable	True	False	replication	persistent_loss	stress	not_identifiable	5	E0	E0_not_identifiable	False	False	False	True	replication
F0541	full_ted	redirection	redirection	none	identifiable	E0	E0_not_estimable	False	False	none	redirection	none	identifiable	2	E0	E0_not_estimable	False	False	False	False	none
F0542	full_ted	redirection	redirection	none	identifiable	E0	E0_not_estimable	False	False	outcome	redirection	none	identifiable	2	E0	E0_not_estimable	True	False	False	False	outcome
F0543	full_ted	redirection	redirection	none	identifiable	E0	E0_not_estimable	False	False	reversal	redirection	none	identifiable	2	E0	E0_not_estimable	False	True	False	False	reversal
F0544	full_ted	redirection	redirection	none	identifiable	E0	E0_not_estimable	False	False	rescue	redirection	none	identifiable	2	E0	E0_not_estimable	False	False	True	False	rescue
F0545	full_ted	redirection	redirection	none	identifiable	E0	E0_not_estimable	False	False	replication	redirection	none	identifiable	2	E0	E0_not_estimable	False	False	False	True	replication
F0546	full_ted	redirection	redirection	none	identifiable	E1		False	False	none	redirection	none	identifiable	3	E1		False	False	False	False	none
F0547	full_ted	redirection	redirection	none	identifiable	E1		False	False	outcome	redirection	none	identifiable	3	E1		True	False	False	False	outcome
F0548	full_ted	redirection	redirection	none	identifiable	E1		False	False	reversal	redirection	none	identifiable	3	E1		False	True	False	False	reversal
F0549	full_ted	redirection	redirection	none	identifiable	E1		False	False	rescue	redirection	none	identifiable	3	E1		False	False	True	False	rescue
F0550	full_ted	redirection	redirection	none	identifiable	E1		False	False	replication	redirection	none	identifiable	3	E1		False	False	False	True	replication
F0551	full_ted	redirection	redirection	none	identifiable	E2		False	False	none	redirection	none	identifiable	5	E2		False	False	False	False	none
F0552	full_ted	redirection	redirection	none	identifiable	E2		False	False	outcome	redirection	none	identifiable	5	E2		True	False	False	False	outcome
F0553	full_ted	redirection	redirection	none	identifiable	E2		False	False	reversal	redirection	none	identifiable	5	E2		False	True	False	False	reversal
F0554	full_ted	redirection	redirection	none	identifiable	E2		False	False	rescue	redirection	none	identifiable	5	E2		False	False	True	False	rescue
F0555	full_ted	redirection	redirection	none	identifiable	E2		False	False	replication	redirection	none	identifiable	5	E2		False	False	False	True	replication
F0556	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	none	redirection	none	ambiguous	2	E0	E0_not_estimable	False	False	False	False	none
F0557	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	outcome	redirection	none	ambiguous	2	E0	E0_not_estimable	True	False	False	False	outcome
F0558	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	reversal	redirection	none	ambiguous	2	E0	E0_not_estimable	False	True	False	False	reversal
F0559	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	rescue	redirection	none	ambiguous	2	E0	E0_not_estimable	False	False	True	False	rescue
F0560	full_ted	redirection	redirection	none	identifiable	E0	E0_not_estimable	False	False	replication	redirection	none	ambiguous	2	E0	E0_not_estimable	False	False	False	True	replication
F0561	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	none	redirection	none	ambiguous	3	E1		False	False	False	False	none
F0562	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	outcome	redirection	none	ambiguous	3	E1		True	False	False	False	outcome
F0563	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	reversal	redirection	none	ambiguous	3	E1		False	True	False	False	reversal
F0564	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	rescue	redirection	none	ambiguous	3	E1		False	False	True	False	rescue
F0565	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	replication	redirection	none	ambiguous	3	E1		False	False	False	True	replication
F0566	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	none	redirection	none	ambiguous	5	E1		False	False	False	False	none
F0567	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	outcome	redirection	none	ambiguous	5	E1		True	False	False	False	outcome
F0568	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	reversal	redirection	none	ambiguous	5	E1		False	True	False	False	reversal
F0569	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	rescue	redirection	none	ambiguous	5	E1		False	False	True	False	rescue
F0570	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	replication	redirection	none	ambiguous	5	E1		False	False	False	True	replication
F0571	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_estimable	True	False	none	redirection	none	not_identifiable	2	E0	E0_not_estimable	False	False	False	False	none
F0572	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_estimable	True	False	outcome	redirection	none	not_identifiable	2	E0	E0_not_estimable	True	False	False	False	outcome
F0573	full_ted	ambiguous	delay	none	not_identifiable	E0	E0_not_estimable	True	False	reversal	redirection	none	not_identifiable	2	E0	E0_not_estimable	False	True	False	False	reversal
F0574	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_estimable	True	False	rescue	redirection	none	not_identifiable	2	E0	E0_not_estimable	False	False	True	False	rescue
F0575	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_estimable	True	False	replication	redirection	none	not_identifiable	2	E0	E0_not_estimable	False	False	False	True	replication
F0576	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	none	redirection	none	not_identifiable	3	E0	E0_not_identifiable	False	False	False	False	none
F0577	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	outcome	redirection	none	not_identifiable	3	E0	E0_not_identifiable	True	False	False	False	outcome
F0578	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	reversal	redirection	none	not_identifiable	3	E0	E0_not_identifiable	False	True	False	False	reversal
F0579	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	rescue	redirection	none	not_identifiable	3	E0	E0_not_identifiable	False	False	True	False	rescue
F0580	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	replication	redirection	none	not_identifiable	3	E0	E0_not_identifiable	False	False	False	True	replication
F0581	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	none	redirection	none	not_identifiable	5	E0	E0_not_identifiable	False	False	False	False	none
F0582	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	outcome	redirection	none	not_identifiable	5	E0	E0_not_identifiable	True	False	False	False	outcome
F0583	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	reversal	redirection	none	not_identifiable	5	E0	E0_not_identifiable	False	True	False	False	reversal
F0584	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	rescue	redirection	none	not_identifiable	5	E0	E0_not_identifiable	False	False	True	False	rescue
F0585	full_ted	ambiguous	redirection	none	not_identifiable	E0	E0_not_identifiable	True	False	replication	redirection	none	not_identifiable	5	E0	E0_not_identifiable	False	False	False	True	replication
F0586	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_not_estimable	True	False	none	redirection	composition	identifiable	2	E0	E0_not_estimable	False	False	False	False	none
F0587	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_not_estimable	True	False	outcome	redirection	composition	identifiable	2	E0	E0_not_estimable	True	False	False	False	outcome
F0588	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_not_estimable	True	False	reversal	redirection	composition	identifiable	2	E0	E0_not_estimable	False	True	False	False	reversal
F0589	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_not_estimable	True	False	rescue	redirection	composition	identifiable	2	E0	E0_not_estimable	False	False	True	False	rescue
F0590	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_not_estimable	True	False	replication	redirection	composition	identifiable	2	E0	E0_not_estimable	False	False	False	True	replication
F0591	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	none	redirection	composition	identifiable	3	E0	E0_artifact_dominated	False	False	False	False	none
F0592	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	outcome	redirection	composition	identifiable	3	E0	E0_artifact_dominated	True	False	False	False	outcome
F0593	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	reversal	redirection	composition	identifiable	3	E0	E0_artifact_dominated	False	True	False	False	reversal
F0594	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	rescue	redirection	composition	identifiable	3	E0	E0_artifact_dominated	False	False	True	False	rescue
F0595	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	replication	redirection	composition	identifiable	3	E0	E0_artifact_dominated	False	False	False	True	replication
F0596	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	none	redirection	composition	identifiable	5	E0	E0_artifact_dominated	False	False	False	False	none
F0597	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	outcome	redirection	composition	identifiable	5	E0	E0_artifact_dominated	True	False	False	False	outcome
F0598	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	reversal	redirection	composition	identifiable	5	E0	E0_artifact_dominated	False	True	False	False	reversal
F0599	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	rescue	redirection	composition	identifiable	5	E0	E0_artifact_dominated	False	False	True	False	rescue
F0600	full_ted	ambiguous	redirection	composition	identifiable	E0	E0_artifact_dominated	True	False	replication	redirection	composition	identifiable	5	E0	E0_artifact_dominated	False	False	False	True	replication
F0601	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_not_estimable	True	False	none	redirection	composition	ambiguous	2	E0	E0_not_estimable	False	False	False	False	none
F0602	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_not_estimable	True	False	outcome	redirection	composition	ambiguous	2	E0	E0_not_estimable	True	False	False	False	outcome
F0603	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_not_estimable	True	False	reversal	redirection	composition	ambiguous	2	E0	E0_not_estimable	False	True	False	False	reversal
F0604	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_not_estimable	True	False	rescue	redirection	composition	ambiguous	2	E0	E0_not_estimable	False	False	True	False	rescue
F0605	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_not_estimable	True	False	replication	redirection	composition	ambiguous	2	E0	E0_not_estimable	False	False	False	True	replication
F0606	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	none	redirection	composition	ambiguous	3	E0	E0_artifact_dominated	False	False	False	False	none
F0607	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	outcome	redirection	composition	ambiguous	3	E0	E0_artifact_dominated	True	False	False	False	outcome
F0608	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	reversal	redirection	composition	ambiguous	3	E0	E0_artifact_dominated	False	True	False	False	reversal
F0609	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	rescue	redirection	composition	ambiguous	3	E0	E0_artifact_dominated	False	False	True	False	rescue
F0610	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	replication	redirection	composition	ambiguous	3	E0	E0_artifact_dominated	False	False	False	True	replication
F0611	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	none	redirection	composition	ambiguous	5	E0	E0_artifact_dominated	False	False	False	False	none
F0612	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	outcome	redirection	composition	ambiguous	5	E0	E0_artifact_dominated	True	False	False	False	outcome
F0613	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	reversal	redirection	composition	ambiguous	5	E0	E0_artifact_dominated	False	True	False	False	reversal
F0614	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	rescue	redirection	composition	ambiguous	5	E0	E0_artifact_dominated	False	False	True	False	rescue
F0615	full_ted	ambiguous	redirection	composition	ambiguous	E0	E0_artifact_dominated	True	False	replication	redirection	composition	ambiguous	5	E0	E0_artifact_dominated	False	False	False	True	replication
F0616	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_estimable	True	False	none	redirection	composition	not_identifiable	2	E0	E0_not_estimable	False	False	False	False	none
F0617	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_estimable	True	False	outcome	redirection	composition	not_identifiable	2	E0	E0_not_estimable	True	False	False	False	outcome
F0618	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_estimable	True	False	reversal	redirection	composition	not_identifiable	2	E0	E0_not_estimable	False	True	False	False	reversal
F0619	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_estimable	True	False	rescue	redirection	composition	not_identifiable	2	E0	E0_not_estimable	False	False	True	False	rescue
F0620	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_estimable	True	False	replication	redirection	composition	not_identifiable	2	E0	E0_not_estimable	False	False	False	True	replication
F0621	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	none	redirection	composition	not_identifiable	3	E0	E0_not_identifiable	False	False	False	False	none
F0622	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	outcome	redirection	composition	not_identifiable	3	E0	E0_not_identifiable	True	False	False	False	outcome
F0623	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	reversal	redirection	composition	not_identifiable	3	E0	E0_not_identifiable	False	True	False	False	reversal
F0624	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	rescue	redirection	composition	not_identifiable	3	E0	E0_not_identifiable	False	False	True	False	rescue
F0625	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	replication	redirection	composition	not_identifiable	3	E0	E0_not_identifiable	False	False	False	True	replication
F0626	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	none	redirection	composition	not_identifiable	5	E0	E0_not_identifiable	False	False	False	False	none
F0627	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	outcome	redirection	composition	not_identifiable	5	E0	E0_not_identifiable	True	False	False	False	outcome
F0628	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	reversal	redirection	composition	not_identifiable	5	E0	E0_not_identifiable	False	True	False	False	reversal
F0629	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	rescue	redirection	composition	not_identifiable	5	E0	E0_not_identifiable	False	False	True	False	rescue
F0630	full_ted	ambiguous	redirection	composition	not_identifiable	E0	E0_not_identifiable	True	False	replication	redirection	composition	not_identifiable	5	E0	E0_not_identifiable	False	False	False	True	replication
F0631	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_not_estimable	True	False	none	redirection	stress	identifiable	2	E0	E0_not_estimable	False	False	False	False	none
F0632	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_not_estimable	True	False	outcome	redirection	stress	identifiable	2	E0	E0_not_estimable	True	False	False	False	outcome
F0633	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_not_estimable	True	False	reversal	redirection	stress	identifiable	2	E0	E0_not_estimable	False	True	False	False	reversal
F0634	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_not_estimable	True	False	rescue	redirection	stress	identifiable	2	E0	E0_not_estimable	False	False	True	False	rescue
F0635	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_not_estimable	True	False	replication	redirection	stress	identifiable	2	E0	E0_not_estimable	False	False	False	True	replication
F0636	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	none	redirection	stress	identifiable	3	E0	E0_artifact_dominated	False	False	False	False	none
F0637	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	outcome	redirection	stress	identifiable	3	E0	E0_artifact_dominated	True	False	False	False	outcome
F0638	full_ted	redirection	redirection	none	identifiable	E1		False	False	reversal	redirection	stress	identifiable	3	E0	E0_artifact_dominated	False	True	False	False	reversal
F0639	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	rescue	redirection	stress	identifiable	3	E0	E0_artifact_dominated	False	False	True	False	rescue
F0640	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	replication	redirection	stress	identifiable	3	E0	E0_artifact_dominated	False	False	False	True	replication
F0641	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	none	redirection	stress	identifiable	5	E0	E0_artifact_dominated	False	False	False	False	none
F0642	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	outcome	redirection	stress	identifiable	5	E0	E0_artifact_dominated	True	False	False	False	outcome
F0643	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	reversal	redirection	stress	identifiable	5	E0	E0_artifact_dominated	False	True	False	False	reversal
F0644	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	rescue	redirection	stress	identifiable	5	E0	E0_artifact_dominated	False	False	True	False	rescue
F0645	full_ted	ambiguous	redirection	stress	identifiable	E0	E0_artifact_dominated	True	False	replication	redirection	stress	identifiable	5	E0	E0_artifact_dominated	False	False	False	True	replication
F0646	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	none	redirection	stress	ambiguous	2	E0	E0_not_estimable	False	False	False	False	none
F0647	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	outcome	redirection	stress	ambiguous	2	E0	E0_not_estimable	True	False	False	False	outcome
F0648	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	reversal	redirection	stress	ambiguous	2	E0	E0_not_estimable	False	True	False	False	reversal
F0649	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	rescue	redirection	stress	ambiguous	2	E0	E0_not_estimable	False	False	True	False	rescue
F0650	full_ted	ambiguous	redirection	none	ambiguous	E0	E0_not_estimable	True	False	replication	redirection	stress	ambiguous	2	E0	E0_not_estimable	False	False	False	True	replication
F0651	full_ted	ambiguous	redirection	none	ambiguous	E1		True	False	none	redirection	stress	ambiguous	3	E0	E0_artifact_dominated	False	False	False	False	none
